GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35049000080,35,049,000080,93.6,321.8,43.1,7.3,1.8,0.9,1.8,0.9,121.9,323.7,103.9,342.6,107.5,336.3
35049000081,35,049,000081,103.5,364.7,32.6,9.3,2.8,0,2.8,0,111,389.9,153,345.1,140.8,349.8
35049000082,35,049,000082,118.8,238.4,16.2,2.8,3.6,0,0,0,150.1,217.4,171.9,192.1,177,184.2
35049000083,35,049,000083,65.8,228.2,13.6,4.3,1,0,0.2,0,75.4,230.4,102,199,103.5,192.5
35049000084,35,049,000084,460.7,209,80,8.3,11,2.8,1.4,0,475.2,275.9,553.8,194.5,521.4,218.6
35049000085,35,049,000085,352.2,144.9,61.9,5.3,8.8,1.8,0,0,351.6,205,393.5,162.6,372.9,179.1
35049000086,35,049,000086,207.5,732.9,74.8,13.9,9.3,2.3,0,1.5,243.8,760.7,283.1,717.5,250,744.5
35049000087,35,049,000087,39.5,111.5,28.6,1,0,0,0,0,45.4,134.2,52.3,125.3,47.4,127.2
35049000088,35,049,000088,147.8,322.8,35.7,10.5,3.1,0.6,1.2,0,142.9,365.9,179.8,325.2,173.7,325.8
35049000089,35,049,000089,200.7,575.9,60.1,14.1,2.2,0.7,0,0.7,211.9,624.6,268.8,559.6,254.7,556.7
35049000090,35,049,000090,71.2,207.3,16.9,5.6,0.9,0,0,0,79.6,214.8,98.2,190.5,101.1,184.1
35049000091,35,049,000091,97.4,413.5,22.5,5.1,2.4,0.8,0.8,0.4,116.7,402.1,151.4,359.1,159.6,342.5
35049000092,35,049,000092,109.3,704,43.1,28.8,1.4,0.1,1.4,0,129.9,730.1,170.4,682.8,150.6,685.1
35049000093,35,049,000093,45.4,184.7,17.7,4.1,0.9,0.3,0,0,51.8,191.1,59.8,182.3,56.2,183.8
35049000094,35,049,000094,146.8,694.6,41.5,28.2,2.2,0,0.7,0,161.6,718.3,214.2,658.3,192.7,672.4
35049000095,35,049,000095,112.4,648.7,31.7,21.5,3,0,0,0,130.9,651.7,188.9,594.3,174,586
35049000096,35,049,000096,91.7,295,24.9,4.9,0.8,1.5,0,0,98.8,306,134.7,267.9,130.6,264.5
35049000097,35,049,000097,44.2,286.6,18.3,12.6,0.7,1.1,1.1,0.4,52.5,302.8,63.7,287.7,57.2,290.6
35049000098,35,049,000098,28.7,174.2,14.2,6.7,0.2,0,0.7,0,35.2,182.1,46,171.7,41.6,170.3
35049000099,35,049,000099,138,529.3,51,12,0,0,1.5,0,166.2,534.9,191.7,498.3,177.5,504.2
35049000100,35,049,000100,61.2,379.4,21.7,14.8,2.4,0,1.4,0.3,68.8,392.1,95.6,365.3,92.9,355.6
35049000101,35,049,000101,102.2,445.6,41.9,14.9,2.3,0.6,0,0,111.4,465.1,139.5,429,122.3,440.5
35049000102,35,049,000102,61,263.6,16.2,8.1,0,0.4,0.7,0,70.2,269.1,91.2,243.3,88.2,239.7
35049000103,35,049,000103,130.9,617.1,38,11.4,3.8,0,0,0,152.9,617.9,215.3,550.2,220.7,534.9
35049000104,35,049,000104,84.3,530,27.4,8,2.5,1,0,0.5,106.2,521.5,157.6,472.1,177,438.2
35049000105,35,049,000105,129.9,352,26.4,10.7,0,0,1.7,0,132.1,371.7,160.8,336.2,149,340.7
35049000106,35,049,000106,36.5,146.1,17.1,2.9,0.4,0.7,0.2,0.2,46,145.4,45.9,143,42.6,143.2
35049000107,35,049,000107,71.9,350.3,15.3,7.9,1.6,0.3,0.3,0,81.6,355,109.2,321.2,108.8,313.2
35049000108,35,049,000108,26.8,101,11,3.3,0.3,0.1,0.1,0.1,36.7,100.4,31,104.7,32.2,102.9
35049000109,35,049,000109,66.9,268.1,26.7,7.2,1.4,2,0.3,0.6,87,266.6,81.6,268.6,78.2,266.7
35049000110,35,049,000110,99.5,507.1,28.3,10.8,3.6,0.4,0.4,0,120.2,513.8,168.4,458.1,160.8,458.9
35049000111,35,049,000111,159.4,515.8,44.5,13.3,6.3,0.3,0.7,0.3,181.7,535.4,229.5,486.2,223.2,485.9
35049000112,35,049,000112,60.4,195.4,16.9,5,2.4,0.1,0.2,0.1,68.8,202.8,87,184.2,84.6,184.1
35049000113,35,049,000113,155.5,618.9,35.5,12.7,2.5,1.3,1.9,0,167.7,643.6,237.3,566.2,220.9,570.5
35049000114,35,049,000114,46.6,249.3,17.7,17.1,0,0,1,0.7,46.7,273.7,72.5,248.3,61.9,253.2
35049000115,35,049,000115,435.2,217.6,83.8,5.6,15.5,2.1,0,0,450,286.6,534.5,191.5,497.9,224.6
35049000116,35,049,000116,58.4,247.5,27.4,7.7,2.5,0.7,1,0.3,73.5,250.7,81.6,242.3,73.5,246.5
35049000117,35,049,000117,67.4,281.9,30.2,8.2,0.8,0.4,0.4,0,69,305.6,98.4,274.9,89.9,276.2
35049000118,35,049,000118,78.8,210.2,25,6.2,1.2,0,0.8,0.4,82.9,214.3,82.9,215.9,73.9,220.5
35049000119,35,049,000119,43,265.5,11.2,8.2,1.2,0.4,0.4,0,46.8,270.9,69.2,246.3,79.1,232.3
35049000120,35,049,000120,131.3,580.9,29.2,16.3,0,0.9,0,0.9,147.6,586.1,187.9,538,191.3,523.4
35049000121,35,049,000121,9.3,78.8,3.1,2.3,0.2,0.1,0.1,0,11.4,79.7,15.9,73.2,14.1,73.2
35049000122,35,049,000122,81,519.3,33.9,10.6,1.6,0,0.8,0.8,102,521.7,133.7,482.8,131.9,467.6
35049000123,35,049,000123,102.1,565.7,31.5,15.3,3.4,0,0.8,0,116.5,579.3,162.5,534.2,161.6,526.5
35049000124,35,049,000124,69.8,321.9,27.4,7.6,2.1,0,0,0,82.8,328.8,112.3,294.5,115.7,283.6
35049000125,35,049,000125,197,89.4,34.2,3.5,4.7,1.2,0.6,0,203.2,118,236.8,83.2,223,93.5
35049000126,35,049,000126,65.9,212.3,25.7,5.2,1.2,0,0.6,0.6,75.2,222.2,73.5,226.3,71.2,222.8
35049000127,35,049,000127,48.4,407.3,13.7,7.4,1.2,0.6,0.6,0,64.6,398.6,90.7,359.5,99.3,348.3
35049000128,35,049,000128,97.9,362.6,52,5.2,1.9,0,0,0,117.3,379.1,138,353.8,119.9,360.3
35049000129,35,049,000129,69.3,339.9,14.6,7,0,0,0.5,0,72.5,346.4,113.7,299.9,102.8,297.7
35049000130,35,049,000130,61.4,547.6,26.9,20.2,0.8,0,2.5,0,63.9,560.2,104.3,516.5,96.7,513.1
35049000131,35,049,000131,49.3,209.3,11.4,2.6,1.2,0.4,0.4,0.2,59.1,203.5,76.6,181.8,80.8,173.4
35049000132,35,049,000132,35.3,219,12.5,8.5,1.4,0,0.8,0.2,39.7,226.3,55.2,210.8,53.6,205.3
35049000133,35,049,000133,26,70.5,5.3,2.1,0,0,0.3,0,26.5,74.4,32.2,67.4,29.9,68.3
35049000134,35,049,000134,79.6,389.3,16.9,8.8,1.8,0.3,0.3,0,90.5,394.4,120.9,357,120.6,348
35049000135,35,049,000135,41.2,155.5,17,5.1,0.4,0.2,0.2,0.2,56.4,154.5,47.7,161.2,49.5,158.3
35049000136,35,049,000136,38.6,145.7,15.9,4.7,0.4,0.2,0.2,0.2,52.9,144.7,44.7,151,46.4,148.3
35049000137,35,049,000137,66.9,270.4,26.5,7.3,1.5,2,0.3,0.6,87,268.6,82.1,270.1,78.3,268.3
35049000138,35,049,000138,79.5,321.2,31.5,8.6,1.7,2.4,0.3,0.7,103.4,319.1,97.5,320.8,93,318.8
35049000139,35,049,000139,132.2,663,37,14.3,4.7,0.5,0.5,0,159.1,672.2,221.4,599.9,212.1,600
35049000140,35,049,000140,36.4,145.4,17.1,2.9,0.4,0.7,0.2,0.2,45.8,144.8,45.7,142.5,42.4,142.7
35049000141,35,049,000141,74.7,316.7,35.1,9.8,3.1,0.9,1.3,0.4,94,320.7,104.3,309.8,94.2,314.9
35049000142,35,049,000142,34.6,151.1,8.4,3.1,0.8,0.2,0.1,0.2,38.8,153.7,53.3,138.4,50.3,138.4
35049000143,35,049,000143,20.8,90.9,5,1.9,0.5,0.1,0.1,0.1,23.3,92.4,32,83.3,30.2,83.3
35049000144,35,049,000144,31.8,139,7.7,2.9,0.8,0.2,0.1,0.2,35.7,141.3,49,127.4,46.3,127.4
35049000145,35,049,000145,5.3,18.3,2.5,0.4,0.1,0,0.1,0,6.9,18.4,5.9,19.5,6.1,19.1
35049000146,35,049,000146,151.3,306,20.8,3.6,4.5,0,0,0,191,279.6,219.1,246.9,225.6,236.7
35049000147,35,049,000147,193.7,671.4,39.9,12.6,3,0,0.7,0,221.8,678.1,300.2,585.6,304.6,566.4
35049000148,35,049,000148,243.8,100.3,42.8,3.7,6.1,1.2,0,0,243.3,141.8,272.3,112.5,258,123.9
35049000149,35,049,000149,61.5,217.1,22.2,4.1,2.7,0.7,0,0.5,72.2,225.3,83.9,212.5,74,220.5
35049000150,35,049,000150,92.2,201.2,22.3,6.5,1.9,0.4,0.8,0,89.1,228.1,112.2,202.8,108.3,203.2
35049000151,35,049,000151,71.9,205.5,21.5,5,0.8,0.3,0,0.3,75.8,223,96.2,199.7,91.2,198.6
35049000152,35,049,000152,134.4,363,28.7,8.9,2.2,0,0,0,154.8,368.2,187.5,326.3,193.1,315.1
35049000153,35,049,000153,218.7,636.7,51.8,17.2,2.8,0,0,0,244.3,659.5,301.7,585,310.6,565.5
35049000154,35,049,000154,58.5,239.9,25.5,4.3,0.4,0.9,0,0,71.4,238.6,77.9,228.2,75.8,221.2
35051000001,35,051,000001,354.3,228.4,42.6,15.2,7.1,1.1,0,0,327.1,294.6,382.3,237.2,357.8,255.4
35051000002,35,051,000002,827.3,256,84.5,10.6,1.8,1.8,1.8,0,768.5,380.8,876,274,853.7,284.6
35051000003,35,051,000003,167.6,37.4,13.4,2.9,0,0,1,0,158.1,56.5,161.9,47.9,152.3,50.8
35051000004,35,051,000004,155,57.6,11.7,0.2,1,1.9,0,0,138.8,83.3,149.9,66.4,149.5,65.7
35051000005,35,051,000005,114.6,52.6,17.4,3.8,0.9,0,0,0.2,107.8,76.7,117.5,66.9,113.2,66.8
35051000006,35,051,000006,47.2,108.3,13.6,8.9,0.9,0.9,0.9,0,40,131.8,44.5,126.4,41.8,128.1
35051000007,35,051,000007,246.7,200.5,48.7,9.1,3.1,2.1,0.1,0,222.8,272.4,267.4,221.8,242,243
35051000008,35,051,000008,217,202,60,6,1,3,1,0,240,239,267,211,243,231
35051000009,35,051,000009,125.9,78.4,24.4,2.2,0.3,0.3,0.3,0,116.9,105.1,129.5,92.7,129.2,90.5
35051000010,35,051,000010,79.2,24.6,8.1,1,0.2,0.2,0.2,0,73.6,36.5,84,26.2,81.8,27.2
35051000011,35,051,000011,365.8,173.7,57.5,12.4,3.1,0,0,0.8,344.2,252,374.6,221.7,360.8,220.7
35051000012,35,051,000012,309.8,192.9,60.1,5.5,0.7,0.7,0.7,0,287.6,258.6,318.7,228.2,318,222.6
35053000001,35,053,000001,119,241,39,6,0,2,0,1,142,250,162,229,139,252
35053000002,35,053,000002,127,262,58,2,1,1,3,0,156,290,204,235,178,258
35053000003,35,053,000003,177,330,101,8,4,1,0,0,226,366,282,310,230,346
35053000004,35,053,000004,65,88,31,0,0,1,1,0,70,101,80,89,70,95
35053000005,35,053,000005,76.2,118.8,33.7,1,0,0,1,0,83.2,135.7,85.2,134.7,67.3,150.5
35053000006,35,053,000006,105,140,46,5,9,0,1,0,133,165,140,156,124,167
35053000007,35,053,000007,12,53,11,0,0,0,0,0,12,61,15,58,14,60
35053000008,35,053,000008,203,298,81,9,6,0,2,1,268,318,272,305,240,329
35053000009,35,053,000009,28.5,12.8,5.9,1,1,0,0,0,29.5,19.7,35.4,12.8,30.5,16.7
35053000010,35,053,000010,23,48,12,0,0,0,0,0,29,50,27,52,26,51
35053000011,35,053,000011,251.6,154.6,37,8.7,2,0,1,0,245.8,195.3,281.6,156.6,246.8,185.6
35053000012,35,053,000012,15.3,2.6,1.2,0,0,0,0,0,15.3,3.9,16.4,2.8,16.4,2.8
35053000013,35,053,000013,204.1,147.4,39.2,3,3,0,1,0,214,167.7,220.1,154.5,211.2,161.4
35053000014,35,053,000014,168.3,89.6,16.9,0,2,0,0,0,166.3,101.6,170.3,96.6,163.3,98.6
35053000015,35,053,000015,83,467,90,0,2,3,6,0,157,396,133,390,126,382
35053000016,35,053,000016,15.8,3,0,0,0,0,0,0,12.8,5.9,16.7,2,14.8,3.9
35053000017,35,053,000017,29.7,36,5.3,0,1,0,0,0,30.7,36.3,36.8,31.2,24.6,42.3
35053000018,35,053,000018,152.3,237.9,59.7,5,5,1,2,0,168.3,285.7,177.2,266.8,146.4,292.7
35053000019,35,053,000019,196,125,33,3,1,1,0,0,194,159,209,145,207,142
35053000020,35,053,000020,86.3,114.4,18.5,2,0,0,1,0,88.4,125.4,107.8,108,88.3,123.4
35053000021,35,053,000021,3.9,4.8,0.2,0,0,0,0,0,3.9,4.9,4,4.7,3.9,4.8
35053000022,35,053,000022,50.6,19.4,9.3,1.2,0,0,0,0,47.5,28.6,48.5,21.6,42.4,25.5
35053000023,35,053,000023,44,53,13,1,0,3,0,0,50,63,60,53,47,66
35053000024,35,053,000024,116.5,79.6,15.6,1.9,0,0,0,0,114.6,96.1,120.4,86.4,122.3,84.5
35053000025,35,053,000025,31.5,45.1,6.4,0,0,0,0,0,32.4,46,37.9,39.5,30.6,45.1
35053000026,35,053,000026,5,2,0,0,0,0,0,0,4,3,5,2,5,2
35053000027,35,053,000027,225,139,38,2,2,2,1,1,214,181,228,167,217,173
35055000001,35,055,000001,54,215,15,46,0,2,1,0,55,268,69,242,62,248
35055000002,35,055,000002,23,90.9,7,1,0,0,0,0,31,88.9,22,93.9,21,96.9
35055000003,35,055,000003,28,57.5,8.4,11.2,0,0,0,0,26.2,75.6,29.2,72.5,27.9,74.8
35055000004,35,055,000004,74.1,239.2,26.8,13.7,2,0,0,0,91.1,253.7,92.8,244.8,69.8,264.6
35055000005,35,055,000005,67.7,205.9,38.6,11.9,1,0,1,0,77.6,237.6,85.6,217.7,61.8,247.4
35055000006,35,055,000006,113.4,287.4,58.1,4.1,1,1,0,0,134.5,310.4,146.5,291.4,102.4,337.5
35055000007,35,055,000007,189.9,87.9,39,0.2,1.8,0,0,0,200.2,110.2,223.3,78.9,209.2,87.6
35055000008,35,055,000008,36.7,169,15,12.3,1.1,0,0.9,0.9,41.7,186.9,59.1,169.9,40.6,184.2
35055000009,35,055,000009,92.8,499.1,44.2,36,1.5,0,0.5,0.1,116.2,534.9,145.2,493.9,109.4,524.2
35055000010,35,055,000010,49,247,22,6,0,0,0,1,54,270,58,256,51,262
35055000011,35,055,000011,47.9,334,32.2,19.6,0.6,0,1.6,0,68,353,80.2,329.9,66.7,342.6
35055000012,35,055,000012,103.7,517.1,43.2,21.3,0,0,1.3,0,129.6,535,154.9,501.8,113,537
35055000013,35,055,000013,16,408,42,18,0,0,0,0,38,430,97,359,46,403
35055000014,35,055,000014,88,292,28,17,0,0,3,0,81,330,91,315,64,340
35055000015,35,055,000015,102.8,486.2,46.2,30.6,1.3,0,2,0,115.2,524.6,139.9,492.1,111.3,515.5
35055000016,35,055,000016,63,347,41,33,1,0,1,0,82,383,113,348,83,376
35055000017,35,055,000017,64.4,303,36,17.7,0.9,0,0,0.3,78.9,328,93.1,305.6,69.8,326.7
35055000018,35,055,000018,108.7,373.4,41.2,33.1,2,0,0.7,0,108,430.1,156.7,378.1,126.3,393.6
35055000019,35,055,000019,64.4,233.2,16.6,9.2,0.3,0,0.3,0,64.8,248.8,78.2,228.3,59.8,246.3
35055000020,35,055,000020,68.1,273.1,25.8,14.2,0,0,0.8,0,82.2,283.3,83.6,273,62.1,293.4
35055000021,35,055,000021,84.2,302.2,30.1,16,0,0.6,2.4,0,105.4,315.6,99.7,308.6,78.5,332.6
35055000022,35,055,000022,6.4,25,3,2.3,0,0,0.2,0,5.9,29.9,10,26.3,7.2,29.1
35055000023,35,055,000023,21.4,77.3,9.8,9.5,0,0,0.1,0,25,92,23.2,88.9,18.6,94.4
35055000024,35,055,000024,33,92,9,1,1,0,0,2,43,89,26,102,17,114
35055000025,35,055,000025,41,83,19,0,1,0,0,0,56,83,52,89,44,93
35055000026,35,055,000026,20.3,40.5,8.4,2.2,2,0,0,0,23.6,42.7,24.5,41.6,25.2,41
35055000027,35,055,000027,47,158,24,1,0,0,0,0,69,155,54,169,41,183
35055000028,35,055,000028,67,155,31,7,4,0,0,0,78,169,76,172,55,187
35055000029,35,055,000029,28,85,10,2,0,0,0,0,33,84,26,91,24,90
35055000030,35,055,000030,4,34,2,1,0,0,0,0,4,38,10,32,7,34
35055000031,35,055,000031,11,20,1,0,0,0,0,0,15,17,13,18,8,22
35055000032,35,055,000032,20,116,8,2,0,0,1,0,22,115,25,113,20,117
35055000033,35,055,000033,10.9,31.8,10.9,0.8,0,0,0,0,16.6,36.5,24.3,28.7,18.6,33.8
35055000034,35,055,000034,97,317,44,10,0,2,2,0,119,345,141,310,102,344
35055000035,35,055,000035,48,185.4,18.2,11.2,0.7,0,0,0,49,197.9,59.9,185.7,51,190.7
35055000036,35,055,000036,5.8,45.2,12.7,1.4,0,0,0,0,12.2,50.6,15.7,42.7,8.1,48.5
35055000037,35,055,000037,97.7,522.9,46.5,37.7,1.6,0,0.5,0,122.5,560.1,152.4,517.2,115.2,548.7
35055000038,35,055,000038,35.5,261.1,22.4,15.7,0.4,0,1.4,0,49.8,275,57,258.9,48,267.4
35055000039,35,055,000039,52.3,260.9,21.8,10.7,0,0,0.7,0,65.4,270,78.1,253.2,57,271
35055000040,35,055,000040,55.2,260.8,24.8,16.4,0.7,0,1,0,61.8,281.4,75,263.9,59.7,276.5
35055000041,35,055,000041,52.5,246.9,29.3,14.4,0.8,0,0,0.3,64.3,267.2,75.9,249,56.8,266.2
35055000042,35,055,000042,87.1,410.1,48.7,23.9,1.3,0,0,0.4,106.8,443.8,126,413.5,94.4,442.1
35055000043,35,055,000043,51.8,178.1,19.6,15.8,1,0,0.3,0,51.5,205.1,74.7,180.3,60.2,187.7
35055000044,35,055,000044,117.6,425.8,30.4,16.8,0.7,0,0.7,0,118.2,454.3,142.8,416.8,109.2,449.8
35055000045,35,055,000045,56.2,200.6,20.1,10.7,0,0.4,1.6,0,70.6,209.6,66.4,205.1,52.5,221.1
35055000046,35,055,000046,23.6,93,11,8.7,0,0,0.8,0,22.1,111.1,37,97.7,26.8,107.9
35055000047,35,055,000047,97,374.6,36.8,22.8,1.3,0,0,0,99,400,121.1,375.3,103,385.3
35057000001,35,057,000001,299.2,153.6,48.5,8.1,5.2,0,0.1,0,278.7,219.2,305,195.7,279.6,209.6
35057000002,35,057,000002,142.8,40.4,22.4,0.9,1.8,0,0.9,0,138.3,71.8,158,50.3,155.3,49.4
35057000003,35,057,000003,107.7,69.5,22.1,4,2,0,1,1,106.6,99.6,121.7,82.5,109.6,93.6
35057000004,35,057,000004,79.8,67,19.2,0,1,0.1,1,0.1,76.1,87.3,90.1,73.4,86,72.3
35057000005,35,057,000005,176.1,80.2,37.5,4.2,2.1,0.5,0.5,0.2,180.2,116.3,203,94,195.2,99.2
35057000006,35,057,000006,240.3,102.8,45.8,3.6,2,0.8,0.8,0.4,225.9,160.2,256.6,125.9,240.3,139.1
35057000007,35,057,000007,303,140,58,3,3,1,2,0,294,207,343,161,311,191
35057000008,35,057,000008,78,50,22,1,1,0,0,0,81,64,84,64,83,63
35057000009,35,057,000009,239.8,126.4,41.8,2,0,0,0,1,228.9,174.2,251.8,148.3,249.8,151.3
35057000010,35,057,000010,183,99,18,8,3,2,0,0,171,126,202,102,179,115
35057000011,35,057,000011,46.9,27.6,4.7,0.1,0,0,0,0,43.6,36.6,58.1,25,50.9,30.2
35057000012,35,057,000012,53.7,4.4,5.1,2,0,0,0,0,48.9,10.4,54,8.3,55.8,7.4
35057000013,35,057,000013,285.8,136.4,62.7,3.7,1.8,1.8,0,0,287,189.9,327.6,150,313.5,160.4
35057000014,35,057,000014,53,4,5,0,0,1,0,0,47,13,45,15,45,15
35057000015,35,057,000015,148.4,62.7,19.9,3,1,3,0,0,133.4,92.6,146.4,84.6,149.4,81.7
35057000016,35,057,000016,163.6,119.6,28.7,1,1,1.9,0,1.9,148.2,151.1,172.2,130.1,145.4,153
35057000017,35,057,000017,586.1,267.2,124.6,14,7.2,1.6,1.6,0.8,600.3,387,676.5,312.2,650.4,329.7
35057000018,35,057,000018,358.8,153.5,68.4,5.4,3,1.2,1.2,0.6,337.4,239.2,383.2,188.1,358.8,207.7
35057000019,35,057,000019,179.2,85.5,39.3,2.3,1.2,1.2,0,0,179.9,119.1,205.4,94,196.5,100.6
35059000001,35,059,000001,206.8,48.1,15.6,1,0,1.1,0,1,192.3,72.8,196.1,66,205,57.1
35059000004,35,059,000004,366.2,74.7,35.3,1,0,3.9,0,0,340.7,117.9,334,123.6,333.2,119.6
35059000006,35,059,000006,291,104.5,45.2,6,3,0,1,0,267,163.6,268.8,161.8,261,162.6
35059000007,35,059,000007,194,79.1,30.7,4.9,3,1,0,1,186.1,114.8,167.3,127.6,179.1,112.8
35059000008,35,059,000008,93.5,11.4,4.2,0,2,1,0,0,77.3,29.8,87.3,17.7,89.4,15.7
35059000009,35,059,000009,63.5,2,3,0,1,0,0,0,44.7,21.8,54.6,8.9,57.6,8.9
35061000001,35,061,000001,77,61.4,16.6,1,1,2,0,0,79.9,76,90.7,61.4,81.9,68.2
35061000002,35,061,000002,245.4,252.7,83.6,5.3,0.7,3.3,2,0.7,234.8,341,264,315.1,234.2,339
35061000003,35,061,000003,240,201.2,58.6,3.5,2.2,1.1,0.1,1,228.8,274.1,263.2,237.2,250.6,243.4
35061000004,35,061,000004,388,197.7,63.5,4.9,4.9,2.9,0,1,384.3,261.7,433.6,206.6,416.6,218.7
35061000005,35,061,000005,174.7,126.7,42.4,2.1,0.7,0.7,0.7,0.3,177.6,160.8,193.5,145.6,175.5,155.2
35061000006,35,061,000006,213.6,182.8,52.9,2.7,2.3,0.4,0,0.4,216.8,229.9,275.6,170.1,246.2,194.6
35061000007,35,061,000007,216.8,177.2,48.8,5.5,3.3,0.7,0,0,219.4,223.8,246.2,197,232.9,206.2
35061000008,35,061,000008,115.9,82,24,2.4,1.1,0.5,0,0.3,120.6,101,128.2,91.4,122.8,96.6
35061000009,35,061,000009,284.1,181.3,66.7,4,1,0,2,0,287.4,237.5,346,179.9,303.6,215.2
35061000010,35,061,000010,141.2,126.5,44.9,1.3,1.3,1.3,0,0,152,154.6,168.7,138.6,155.3,149.9
35061000011,35,061,000011,367.3,160.4,62.8,7.7,3.9,2,1.9,0,349,241.6,422.1,163,394.1,183.1
35061000012,35,061,000012,282.7,234.2,81.4,3.7,2.7,0.9,0,0,288.2,296.4,323,258,305.6,271.8
35061000013,35,061,000013,57.4,172.1,33.7,1.8,0,0,0,0,65.6,187.6,95.8,158.2,76.6,172.9
35061000014,35,061,000014,305.7,272.9,73.8,4.1,6,1,1,0,311.1,330.8,342,306.8,316,327.6
35061000015,35,061,000015,182,147,46,2,3,0,0,0,181,195,214,160,190,179
35061000016,35,061,000016,117.6,210.4,50.6,3.7,0.5,2.6,0.5,1,135.5,235.1,145.5,225.7,137.6,230.4
35061000017,35,061,000017,209.4,185.4,55.9,2.8,3.1,2.1,0,0,215.8,232.7,253.3,191.6,223.8,215.8
35061000018,35,061,000018,385.4,231.8,78.2,3.5,2.5,1.5,1,0,397.8,286.7,468.1,218.5,443.6,230.4
35061000019,35,061,000019,268.6,149.6,51.3,2.5,5.9,1,0,0,276.8,195.3,294.4,174.1,289.7,178.2
35061000020,35,061,000020,131.2,75.2,17,1,1,0,0,1,125.2,97.2,128.2,87.2,117.2,95.2
35061000021,35,061,000021,206.5,192.3,51.7,5.9,3.4,0,1,0,204,246,223.6,224.1,206.5,240.2
35061000022,35,061,000022,191,131,40,2,5,1,0,0,207,155,213,152,204,154
35061000023,35,061,000023,136.7,120.5,38.4,4.6,1.3,0,0.3,0.3,140.4,153,138.1,156.6,133.8,157.6
35061000024,35,061,000024,24,106,12,4,0,1,0,0,43,84,26,107,22,108
35061000025,35,061,000025,110.2,125.3,38.1,4,3,1,0,1,119.2,146.4,123.2,148.4,107.2,155.4
35061000026,35,061,000026,113.2,158.7,42.8,1.8,0,0,0.9,0.9,120.3,188.1,119.4,184.5,116.8,182.7
35061000027,35,061,000027,317.4,283.8,83.5,5.9,2.4,0.7,1.5,0.8,329.7,345,352.9,321.3,325.7,347.2
35061000028,35,061,000028,115.1,134.9,28.1,2.6,1.1,1.5,0.4,0.8,114.3,161.5,131.8,145.1,120.1,158.8
35061000029,35,061,000029,181.8,134.3,31.4,1,2,0.3,0.3,0,176.1,164.8,209.2,135.8,195.5,145.7
35061000030,35,061,000030,488.1,376.3,74,12.9,9.2,1.9,1.9,1.9,489.1,457.6,538.1,405,515,424.4
35061000031,35,061,000031,270.6,200.9,60.4,3.2,1.8,0.6,0.7,0.7,267.2,261.5,265.9,261.1,263.8,263.9
35061000032,35,061,000032,216.1,177.2,58,1.1,0,0,0,0,221,220.4,252.7,187.1,218.8,214.4
35061000033,35,061,000033,127.6,104.4,15.1,2,0,0,1,0,118.6,127.5,131.6,108.5,117.6,125.5
35061000034,35,061,000034,136,97,23,4,2,0,0,0,129,124,156,98,147,104
35061000035,35,061,000035,191.2,126.8,50.4,0.9,1.9,0,0,0,200.5,167.9,191.2,173.5,182.8,182.8
35061000036,35,061,000036,154.2,114.9,57.3,1.2,0.1,3,0,0,155.6,168.7,174.3,147.8,167.8,149.3
35061000037,35,061,000037,205.7,150.4,37,0.3,3.3,1.2,0,0,196.6,195.4,225.5,161.2,208.2,172.1
35061000038,35,061,000038,306,221,59,4,3,1,1,0,302,277,349,227,321,253
35061000039,35,061,000039,479,381.7,79.2,8.1,9.4,2.2,0.8,0,484.5,452.2,551.4,380.3,506,420.6
35061000040,35,061,000040,187.8,162.5,39.8,3.4,2.9,0,1,0,180,212,216.8,171.8,195.5,189.2
35061000041,35,061,000041,274.3,210,50.4,3.3,9.4,2.2,0,0,287.6,251,331.4,207.2,303.7,226.6
35061000042,35,061,000042,221.4,169.6,40.7,2.7,7.6,1.8,0,0,232.1,202.8,267.4,167.4,245.1,183.1
35061000043,35,061,000043,202.5,173.5,42.7,3.7,3.1,0,1,0,194.1,226.7,233.8,183.3,211,201.9
35061000044,35,061,000044,187,148.5,30.4,3.1,3.7,0.9,0.3,0,189,175.8,215.3,147.4,197.6,163.2
35061000045,35,061,000045,173.8,142.5,46.6,0.9,0,0,0,0,177.7,177.3,203.2,150.5,176,172.4
35061000046,35,061,000046,170.4,120.7,36.6,2,1.2,0.4,0.4,0.4,167.6,158.5,166.8,158.5,165.7,160.5
35061000047,35,061,000047,39.9,30.7,6,1.1,0.8,0.1,0.1,0.1,39.9,37.4,43.9,33,42,34.6
35061000048,35,061,000048,358,266.8,59.2,2,4.1,0.7,0.7,0,344.4,325.4,416.6,262.8,388.7,282.5
35061000049,35,061,000049,139.1,160.2,33.1,3.1,1.3,1.8,0.4,0.9,137.3,192.4,158.8,172.2,144.5,189.2
35061000050,35,061,000050,60.5,69.6,14.4,1.4,0.6,0.8,0.2,0.4,59.7,83.6,69,74.8,62.8,82.2
35061000051,35,061,000051,94.6,84.7,24.8,1.6,0.7,0.2,0.5,0.2,98.3,102.6,105.9,94.8,97.4,103.1
35061000052,35,061,000052,255.1,224.8,71.6,8.6,2.5,0,0.6,0.6,261.9,285.3,257.7,292,249.7,293.9
