GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREIMCM,G16PRECCAS,G16PRESLAR,G16PREAROC,G16SOSRESP,G16SOSDOLI,G16SSCRNAK,G16SSCDVIG,G16SACRFRE,G16SACDVAR
35015000049,35,015,000049,319.48,274.49,31.53,0.9,0.84,0.84,0.01,0.84,287.35,306.98,267.27,319.46,257.2,321.89
35015000050,35,015,000050,62.39,25.61,6.24,0.7,0,0,0.12,0,58.96,33.26,59.31,32.21,59.18,31.27
35015000051,35,015,000051,199.15,67.63,15.2,0.62,0.93,0.31,0,0,187.68,83.76,184.88,81.9,180.85,84.07
35015000052,35,015,000052,201.71,84.11,20.01,0,0.82,0.41,0.41,0,187.83,106.16,186.19,106.98,184.56,104.53
35015000053,35,015,000053,87.49,17.78,5.72,0.37,0.24,0.37,0.38,0,81.74,25.21,81.11,24.25,82.38,22.96
35017000001,35,017,000001,258.62,60.29,9.62,5.7,1.9,2.83,0,0.01,215.23,117.05,246.36,78.32,241.73,82.03
35017000002,35,017,000002,202.56,132.06,27.8,6.95,1.99,0,0,0.99,194.61,165.82,201.56,150.92,212.48,142.98
35017000003,35,017,000003,9.56,14.47,0.13,0.94,0.04,0,0.04,0,8.58,13.8,9.74,13.49,10.68,12.55
35017000004,35,017,000004,44.12,29.36,2.85,0.06,0.95,0,0.95,0,43.1,35,47.91,28.36,47.96,28.3
35017000005,35,017,000005,331.06,224.23,33.14,18.92,4.98,1.99,0.02,0,316.01,281.3,327.1,263.15,325.02,266.16
35017000006,35,017,000006,42,10,3,2,0,0,0,0,32,16,35,11,34,12
35017000007,35,017,000007,129,133,13,8,2,1,0,0,120,150,134,136,141,129
35017000008,35,017,000008,283.58,220.86,38.17,6.14,0,1.36,0.68,0,264.49,274.72,284.94,244.72,276.76,250.18
35017000009,35,017,000009,66.43,96.59,12.33,0.19,0.03,0.03,0.98,0,61.75,110.67,67.4,101.08,63.47,102.01
35017000010,35,017,000010,83.31,63.93,7.75,4.84,0,0,0,0,79.43,78.46,81.37,77.49,79.43,79.43
35017000011,35,017,000011,425.2,233.42,52.06,6.07,5.21,0,0,0,389.62,301.11,424.33,266.4,420.86,251.65
35017000012,35,017,000012,209.5,217.83,33.32,10.41,1.67,0,0.42,0,204.5,256.98,229.07,226.58,219.91,230.32
35017000013,35,017,000013,271.54,261.74,44.66,9.44,5.26,0.58,1.17,0,279.05,293.66,303.22,260.1,291.47,270.63
35017000014,35,017,000014,183,298,54,8,9,1,1,0,188,343,196,336,198,326
35017000015,35,017,000015,200,361,55,5,2,0,3,0,219,380,210,385,200,387
35017000016,35,017,000016,200,276,42,5,6,1,3,1,195,314,225,283,210,292
35017000017,35,017,000017,134,92,20,1,2,0,0,0,126,113,143,94,132,101
35017000018,35,017,000018,86,211,30,15,0,3,0,0,88,244,104,230,88,242
35017000019,35,017,000019,62,206,22,7,0,0,1,0,75,208,72,213,67,215
35017000020,35,017,000020,116,319,36,13,2,0,0,1,108,365,133,332,116,342
35017000021,35,017,000021,21,88,5,10,0,0,0,0,19,99,27,88,18,98
35017000022,35,017,000022,142.84,327.63,35.96,5.99,0,1,1,0,138.84,355.6,129.85,353.6,118.87,362.59
35017000023,35,017,000023,73.11,56.34,10.04,6,2,3,0,0,65.1,80.36,68.09,77.37,71.09,71.37
35017000024,35,017,000024,62,148,21,1,1,1,0,1,66,159,60,166,50,175
35017000025,35,017,000025,54,230,18,3,6,0,0,0,63,233,61,228,46,244
35017000026,35,017,000026,57.21,178.87,21.63,4.48,0,0.8,0.17,0.33,68.05,187.26,54.61,200.53,54.63,195.84
35017000027,35,017,000027,46.57,185.31,20.9,3.42,0,0.18,0.84,1.67,51.44,200.79,37.19,214.21,41.19,201.96
35017000028,35,017,000028,80,256,23,1,4,1,2,0,82,279,72,289,77,283
35017000029,35,017,000029,110.4,142.45,18.41,0.97,2.9,1.94,0.97,0,107.51,155.04,122.98,139.56,122.98,134.72
35017000030,35,017,000030,244.65,117.71,17.61,9.03,5.1,0.06,0.03,0,235.56,150.13,252.07,124.61,254.07,127.45
35017000031,35,017,000031,35.8,5.18,3,0,0,0,0,0,30.83,13.12,32.81,10.15,33.8,9.15
35017000032,35,017,000032,26.24,108.1,11.36,6.05,1.07,0.04,0,0,30.84,111.88,24.08,118.57,25.02,115.57
35017000033,35,017,000033,175.76,113.9,19.64,2.95,3.93,1.96,0,0,154.16,156.12,166.92,139.43,163.98,139.43
35017000034,35,017,000034,71.89,217.66,23.96,0,0,0,0,0,66.9,231.64,60.91,240.63,56.91,239.63
35017000035,35,017,000035,64.83,10.65,8.58,5.35,2.12,0.17,0,0,54.16,30.13,67.07,15.75,64.78,15.99
35017000036,35,017,000036,132.42,103.14,17.83,2.86,0,0.64,0.32,0,123.51,128.28,133.06,114.28,129.24,116.82
35017000037,35,017,000037,64.96,35.94,7.98,0.93,0.79,0,0,0,59.54,46.29,64.82,41,64.28,38.76
35017000038,35,017,000038,290.97,302.54,46.28,14.46,2.31,0,0.58,0,284.03,356.92,318.16,314.69,305.43,319.89
35017000039,35,017,000039,192.99,185.89,31.75,6.68,3.76,0.42,0.84,0,198.42,208.44,215.54,184.63,207.19,192.15
35019000001,35,019,000001,172.21,246.44,62.22,2.02,0.01,0,0,0,166.98,289.79,192.06,243.68,153.05,265.66
35019000002,35,019,000002,129.6,218.64,47.61,7.05,0.88,0.88,0,0,145.47,242.44,145.47,238.03,125.19,253.9
35019000003,35,019,000003,166.9,204.51,65.21,0.92,2.11,0.11,0,0,152.97,261.61,158.97,252.03,138.32,266.1
35019000004,35,019,000004,50.98,87.93,21.06,1.04,0,0,0,0,55.87,106.02,72.95,87.01,59.01,98.97
35019000005,35,019,000005,77.99,214.26,42.27,7.06,2,0.02,0,0,108.07,223.41,98.03,225.44,65.94,254.5
35021000001,35,021,000001,136.8,40.02,23.13,0.02,0,0.02,0,0,125.3,60.27,141.6,42.95,125.27,51.58
35021000002,35,021,000002,165.27,112.17,30.33,2.89,0.02,1.93,0,0,158.44,139.55,170.41,118.88,155.76,125.76
35021000003,35,021,000003,5.03,1.45,0.85,0,0,0,0,0,4.6,2.2,5.21,1.56,4.6,1.88
35023000001,35,023,000001,189,197,51,2,3,0,2,0,169,242,170,240,164,243
35023000002,35,023,000002,70,191,36,0,3,0,0,1,70,222,67,212,64,213
35023000003,35,023,000003,148.28,253.11,32.11,1.89,0,0.94,0.94,0.94,135.06,266.33,131.28,269.17,124.67,267.28
35023000004,35,023,000004,156,26,3,0,10,0,0,0,154,36,150,37,153,35
35023000005,35,023,000005,75,44,4,2,4,0,0,0,75,54,75,49,80,45
35023000006,35,023,000006,271.63,72.67,10.86,0.11,7,1.05,0.05,1.05,254.86,95.44,271.64,79.61,276.26,68.49
35025000002,35,025,000002,23.77,1.92,0.06,0,0,0,0,0,22.86,2.86,21.97,3.75,22.88,2.84
35025000003,35,025,000003,411,58,22,1,0,0,0,1,365,97,357,107,377,82
35025000009,35,025,000009,72.93,11.5,5.38,0.32,0.84,0.11,0,0,69.34,18.79,66.28,19.42,70.61,15.73
35025000010,35,025,000010,470,106,40,0,2,0,0,0,444,145,438,134,453,118
35025000011,35,025,000011,131,116,16,1,0,1,0,0,142,103,126,119,124,123
35025000012,35,025,000012,149,68,10,1,0,1,0,0,148,68,139,72,139,70
35025000013,35,025,000013,455.94,144.06,69.94,4,2,2,0,0,446.86,195.11,452.77,188.2,467.85,173.13
35025000014,35,025,000014,279,108,34,0,1,0,1,2,278,123,240,153,258,128
35025000015,35,025,000015,618.07,97.5,45.62,2.68,7.16,0.89,0,0,587.66,159.21,561.72,164.58,598.39,133.27
35025000016,35,025,000016,111,60,21,0,1,0,0,2,109,69,101,73,107,69
35025000017,35,025,000017,159,81,17,1,0,2,0,0,159,87,135,103,145,93
35025000018,35,025,000018,209,29,19,0,1,0,0,0,194,46,195,41,200,35
35025000019,35,025,000019,195.44,30.44,12.28,1.02,1.79,0,0,0,191.6,39.91,187.26,41.95,199.28,31.72
35025000020,35,025,000020,112.73,15.33,5.19,0.63,0.89,0.13,0.13,0,109.06,20.77,107.03,21.66,109.19,19.13
35025000021,35,025,000021,185,21,11,1,0,0,0,0,170,33,166,32,171,27
35025000022,35,025,000022,568.56,88.56,35.72,2.98,5.21,0,0,0,557.4,116.09,544.74,122.05,579.72,92.28
35025000023,35,025,000023,541,135,43,3,6,1,0,0,550,164,541,164,557,155
35025000024,35,025,000024,337,59,29,0,6,0,1,0,340,76,349,68,347,69
35025000025,35,025,000025,288,58,12,3,2,0,1,0,288,68,304,58,303,55
35025000026,35,025,000026,556,94,37,0,2,5,0,0,520,146,529,132,538,120
35025000027,35,025,000027,433,69,20,1,1,0,0,0,418,89,420,79,429,74
35025000028,35,025,000028,244,56,18,0,0,2,0,0,237,68,243,59,243,58
35025000029,35,025,000029,354,88,32,2,2,0,1,1,349,103,335,109,341,104
35025000030,35,025,000030,245,70,22,0,3,1,0,0,244,83,246,76,251,76
35025000031,35,025,000031,239,154,34,0,0,1,2,1,268,145,233,172,225,177
35025000032,35,025,000032,321,87,20,0,4,2,0,1,320,102,316,94,320,96
35025000033,35,025,000033,281,102,41,3,5,0,0,0,306,111,289,119,283,126
35025000034,35,025,000034,84,57,9,0,1,0,1,1,88,58,79,65,79,65
35025000035,35,025,000035,90,74,14,0,2,1,1,0,98,58,83,73,76,79
35025000036,35,025,000036,174,99,20,1,0,0,0,0,176,90,160,109,151,121
35025000041,35,025,000041,499,171,46,3,9,0,0,0,515,197,493,207,494,207
35025000042,35,025,000042,290,84,34,2,2,0,1,0,291,102,262,126,278,112
35025000043,35,025,000043,270,89,28,1,1,0,0,0,273,100,241,125,255,112
35025000044,35,025,000044,229,74,21,0,0,0,0,1,230,87,215,94,223,89
35025000051,35,025,000051,84,87,16,1,0,0,1,0,86,88,73,97,77,93
35025000052,35,025,000052,75.99,105.83,14.72,0.4,0,0,1.19,0,85.94,95.49,76.79,101.86,77.19,100.66
35025000053,35,025,000053,145.49,222.63,31.25,0.98,1.95,0,0,0,188.45,192.36,141.58,233.37,141.58,228.49
35025000054,35,025,000054,79,91,11,1,2,0,0,0,99,67,72,85,77,83
35025000055,35,025,000055,53,81,5,0,1,0,1,0,68,53,54,66,47,70
35025000056,35,025,000056,661.57,89.94,30.48,3.72,5.2,0.74,0.74,0,640.01,121.91,628.12,127.11,640.75,112.24
35025000057,35,025,000057,115.7,15.73,5.33,0.65,0.91,0.13,0.13,0,111.93,21.32,109.85,22.23,112.06,19.63
35025000058,35,025,000058,99.16,138.09,19.21,0.52,0,0,1.56,0,112.14,124.6,100.2,132.9,100.71,131.34
35025000059,35,025,000059,19.36,27.44,3.82,0.11,0.05,0,0.25,0,22.47,24.56,19.43,26.87,19.51,26.51
35025000061,35,025,000061,132,124,34,2,0,1,0,0,151,121,120,138,122,142
35025000062,35,025,000062,171.72,35.13,12.68,0,0,0.98,0,0,167.82,39.03,155.14,45.86,160.02,40
35025000071,35,025,000071,341.47,76.73,20.65,1.01,0.01,0.04,0,0.01,306.06,91.24,308.58,82.52,301.6,89.37
35025000072,35,025,000072,437,77,17,2,0,1,0,0,384,104,368,108,374,105
35025000073,35,025,000073,297.1,72.24,20.07,7,0,2,1,0,291.99,90.29,274,102.26,280.97,96.28
35025000074,35,025,000074,160,33,13,0,0,0,1,0,157,39,151,44,152,43
35027000001,35,027,000001,159.06,44.58,13.84,0.01,1.97,0,0,0,164.95,51.54,178.78,40.66,167.93,47.58
35027000002,35,027,000002,113,80.29,27.76,0,0.99,0,0,0.99,119.94,91.2,126.88,79.3,118.95,85.25
35027000003,35,027,000003,94.89,25.27,4.95,1.24,0.88,0.18,0.35,0,90.82,32.34,95.06,28.8,94.36,29.51
35027000004,35,027,000004,224.99,77,20,2,1,0,1,0,224.99,101,231.99,92,237.99,86
35027000005,35,027,000005,186.52,57.05,12.71,0.89,1.77,0,0,0,189.48,63.85,201.89,52.62,195.98,55.57
35027000006,35,027,000006,476.63,145.28,31.84,1,2.99,0,0,0,455.73,183.09,485.58,149.26,486.58,140.3
35027000007,35,027,000007,409.82,184.01,48.7,5.41,0,0,0,0,400.53,221.91,434.55,180.93,419.87,190.98
35027000008,35,027,000008,459.37,156.72,43.16,6,4.01,0,0,0,444.27,187.91,475.42,151.74,458.42,170.7
35027000009,35,027,000009,258.79,147.63,33,1.16,1.74,1.16,0,0,263.42,167.89,273.26,154,272.68,149.37
35027000010,35,027,000010,104.19,56.1,7.12,1.78,0,0,0,0,99.74,59.66,93.5,64.12,89.94,65.01
35027000011,35,027,000011,210.68,114.16,23.34,3.66,1.74,1.16,2.32,0,210.81,132.5,206.11,137.59,206.33,134.2
35027000012,35,027,000012,204.08,70.7,18.19,3.03,0,0.01,1,0,201.15,90.86,184.12,99.87,198.14,80.86
35027000013,35,027,000013,176.97,100.21,35.29,1.07,0.02,0,1.01,0,172.92,132.53,182.2,115.22,177.93,110.45
35027000014,35,027,000014,322.18,111.03,26.77,5.95,2.97,0,0,0,302.35,147.71,327.13,123.91,310.28,133.83
35027000015,35,027,000015,144.06,48.38,12.81,1.97,0,0.98,0,0,148.96,59.24,147.03,60.19,148.01,59.21
35027000016,35,027,000016,74.73,37.85,3.99,0,1,0,0,0,71.74,44.83,78.71,37.85,78.71,38.85
35027000017,35,027,000017,212.26,74.64,21.68,0.19,1.87,0.09,0,0.01,210.45,94.79,234.75,68.68,229.73,73.3
35027000018,35,027,000018,67,48,11,1,2,1,0,1,80,48,74,52,78,48
35027000019,35,027,000019,124.62,28.17,10.05,3,0.01,0,0,0,116.64,42.2,121.7,30.16,123.65,28.18
35027000020,35,027,000020,147.53,53.44,10.67,1.82,0.14,0.9,0,0,138.4,68.47,149.23,58.38,146.14,57.84
35027000021,35,027,000021,263.12,106.26,18.55,4.22,0,0.84,0,0,260.59,120.6,266.49,113.85,263.12,113.85
35027000022,35,027,000022,69,50,13,0,0,0,0,0,77,49,72,54,71,53
35027000023,35,027,000023,145.01,78.6,16.39,2.52,1.26,0.84,1.68,0,145.43,91.62,142.48,94.99,142.9,92.47
35027000024,35,027,000024,188.21,107.37,24,0.84,1.26,0.84,0,0,191.58,122.11,198.74,112,198.32,108.63
35027000025,35,027,000025,119.38,53.61,14.19,1.58,0,0,0,0,116.68,64.64,126.59,52.71,122.31,55.63
35027000026,35,027,000026,495.49,156.83,33.88,2.93,4.23,0.16,0,0,501.97,175.77,532.52,147.84,517.74,154.9
35027000027,35,027,000027,50.09,13.56,2.7,0.67,0.47,0.09,0.18,0,47.9,17.4,50.22,15.43,49.73,15.87
35027000028,35,027,000028,394.22,104.98,20.56,5.14,3.67,0.73,1.47,0,377.33,134.34,394.95,119.66,392.01,122.6
35028000001,35,028,000001,260.25,370.99,109.67,6.45,12.72,1.29,1,0,341.83,388.87,445.5,280.15,400.34,301.68
35028000002,35,028,000002,183.81,207.44,78.64,6.27,23.16,1.45,0.48,0.48,257.13,226.74,309.72,161.61,285.6,178.5
35028000003,35,028,000003,197.19,222.56,84.36,6.73,24.84,1.55,0.52,0.52,275.87,243.26,332.28,173.39,306.4,191.5
35028000004,35,028,000004,172,171,57,3,13,1,0,0,202,201,234,156,222,163
35028000005,35,028,000005,239,311,115,6,29,2,0,0,321,356,406,263,377,281
35028000006,35,028,000006,215,205,83,3,24,2,1,1,295,230,351,169,315,186
35028000007,35,028,000007,138.58,215.58,44.9,1.08,10.09,2.02,0,0,186.15,211.74,231.78,162,210.24,179.29
35028000008,35,028,000008,101.23,140.68,35.25,3.02,3.65,0.6,0,0,123.77,146.75,148.81,117.5,127.63,128.98
35028000009,35,028,000009,100.89,246.3,53.82,1.42,10.5,1.08,0,0,148.97,250.13,181.38,215.14,162.47,225.72
35028000010,35,028,000010,111.39,162.82,44.36,2.92,5.12,0.73,0.24,0.24,147.95,169.16,168.43,137.71,157.21,146.73
35028000011,35,028,000011,344.45,503.48,137.18,9.04,15.83,2.26,0.75,0.75,457.5,523.08,520.82,425.85,486.14,453.74
35028000012,35,028,000012,51.59,116.26,27.69,2.09,4.36,0.57,0,0,75.48,113.22,98.43,88.19,89.33,90.66
35028000013,35,028,000013,188.71,423.59,101.11,7.66,16.08,2.09,0.01,0,276.2,412.69,359.49,321.64,326.39,330.64
35028000014,35,028,000014,227.08,368.99,106.37,11.28,29.59,3.34,0.99,0,337.87,371.92,383.74,306.85,360.87,315.42
35028000015,35,028,000015,157.62,349.15,67.84,10.97,12.97,0,0,0,227.45,344.17,274.34,283.31,245.41,292.29
35028000016,35,028,000016,137.16,321.7,93.46,12.03,12.05,1.01,0,2,186.54,364.77,246.76,297.44,217.64,309.53
35028000017,35,028,000017,139,335,70,7,21,0,0,0,218,325,268,274,246,283
35028000018,35,028,000018,70,206,42,6,4,0,0,0,99,215,128,173,114,183
35028000019,35,028,000019,70.26,143.16,31.67,3.63,4.62,0.99,0.66,0,95,151.08,123.04,120.07,109.52,125.68
35028000020,35,028,000020,143.78,292.28,64.69,7.4,9.42,2.02,1.34,0,194.27,308.43,251.49,245.14,223.79,256.65
35028000021,35,028,000021,110,249,64,3,5,3,0,0,188,232,220,190,201,205
35029000001,35,029,000001,85,116,15,3,3,1,0,2,86,134,88,125,88,119
35029000002,35,029,000002,308.41,179.21,28.44,3.19,3.05,2,0,1,301.5,201.36,302.42,195.42,319.24,178.55
35029000003,35,029,000003,439.47,229.29,32.07,9.01,3,1,1,0,398.46,285.34,451.49,231.31,446.48,229.31
35029000004,35,029,000004,101,342,18,8,1,1,1,0,134,273,114,285,101,299
35029000005,35,029,000005,85.82,83.1,14.1,1.73,2.23,0.99,0,0,85.57,90.52,89.77,85.08,94.23,79.14
35029000006,35,029,000006,216,251,38,4,4,1,0,0,213,271,220,258,210,264
35029000007,35,029,000007,261.18,252.9,42.9,5.27,6.77,3.01,0,0,260.43,275.48,273.23,258.92,286.77,240.86
35029000008,35,029,000008,140,328,36,3,1,0,1,1,170,318,129,354,136,344
35029000009,35,029,000009,277.06,217.64,45.4,4.01,5.34,0,0.67,0,283.07,245.68,291.08,243.01,285.74,234.34
35029000010,35,029,000010,137.94,108.36,22.6,1.99,2.66,0,0.33,0,140.93,122.32,144.92,120.99,142.26,116.66
35029000011,35,029,000011,100.3,164.49,18.34,0.57,1.72,0,0.57,0.57,110.04,151.88,102.59,161.62,91.13,166.78
35029000012,35,029,000012,152,255,40,5,4,1,0,1,177,260,169,266,161,271
35029000013,35,029,000013,590.68,245.88,46.63,7.31,6.4,0.91,0,0,533.06,334.6,608.93,260.55,581.52,274.25
35029000014,35,029,000014,425.14,261.31,61.26,8.35,3.71,0.93,0,0.93,420.57,307.64,444.65,278.92,438.12,277.1
35029000015,35,029,000015,74.7,122.51,13.66,0.43,1.28,0,0.43,0.43,81.96,113.12,76.41,120.38,67.87,124.22
35029000016,35,029,000016,55.61,23.16,4.39,0.69,0.6,0.09,0,0,50.19,31.51,57.34,24.54,54.75,25.83
35029000017,35,029,000017,32.7,20.06,4.71,0.64,0.29,0.07,0,0.07,32.34,23.63,34.2,21.42,33.7,21.27
35031000001,35,031,000001,50.78,278.32,48.69,6.12,2.03,2,0.02,1,94.09,274.18,90.06,274.16,86.02,277.14
35031000002,35,031,000002,65,113,28,3,1,1,0,1,68,127,72,126,69,125
35031000003,35,031,000003,56.74,82.02,13.07,1.86,3.63,0,0.03,0,66.05,84.37,72.41,77.08,61.42,84.32
35031000004,35,031,000004,45.66,254.51,40.8,6.8,1.94,0,0.97,0,64.11,245.77,62.17,244.8,60.23,243.83
35031000005,35,031,000005,104,501,54,11,4,0,1,1,134,479,142,462,131,472
35031000006,35,031,000006,82.92,512.26,86.12,7.05,5.24,1.94,4.86,0,127.69,511.46,161.26,475.82,125.23,496.9
35031000007,35,031,000007,57.61,357.56,48.67,4.97,3.97,0.99,3.97,0.99,110.25,343.66,112.24,332.73,94.36,342.66
35031000008,35,031,000008,26.36,187.31,28.67,6.57,1.91,0.01,2.85,0.01,43.44,192.9,56.34,178.73,44.28,188.95
35031000009,35,031,000009,47.91,277.47,66.87,4.99,1,0,2.99,1,87.83,289.45,83.84,295.44,85.84,289.45
35031000010,35,031,000010,51.63,313.4,50.18,4.41,2.44,0.02,1.05,1,74.36,322.09,89.39,298.25,77.24,306.78
35031000011,35,031,000011,31,110,35,2,0,1,0,0,43,126,45,115,51,107
35031000012,35,031,000012,15.28,44.34,8.37,0,0,0,1.01,0,17.44,40.33,19.34,37.35,21.36,36.28
35031000013,35,031,000013,33.72,160.97,50.29,4.92,0.01,0.99,1.96,0.98,54.32,176.74,45.48,184.57,59.3,172.67
35031000014,35,031,000014,152.74,337.12,95.01,5,2.09,0,2.01,0,158.59,399.35,161.68,386.27,153.65,376.24
35031000015,35,031,000015,90.28,246.29,58.09,4.03,1.97,2.97,0.04,0.02,85.76,263.37,83.63,256.62,104.53,224.92
35031000016,35,031,000016,61,182,36,5,2,0,1,1,78,184,80,180,61,193
35031000017,35,031,000017,215,263,76,12,6,5,2,1,233,328,261,293,234,313
35031000018,35,031,000018,21.28,79.19,7.75,2.89,0,1.93,0,0,27.06,81.14,40.54,66.69,22.25,83.06
35031000019,35,031,000019,89.28,308.83,69.46,11.75,2.57,0.85,0.06,0.02,105.74,340.47,102.17,339.44,101.35,335.23
35031000020,35,031,000020,110.45,330.05,65.7,5.22,1.16,0.06,3.16,1,136.85,349.02,144.9,332.9,122.79,348.55
35031000021,35,031,000021,99.74,260.46,49.58,3.09,1.99,1,2.06,0,127.14,269.68,132.15,263.63,112.99,275.56
35031000022,35,031,000022,96.82,253.31,48.13,5.58,1.45,2.12,0.35,0,124.03,264.01,102.4,272.31,93.32,280.78
35031000023,35,031,000023,96.17,332.99,55.38,3.36,3.01,1.03,2.66,0.83,115.52,336.71,98.42,327.52,107.05,320.4
35031000024,35,031,000024,156.92,391.19,68.46,2.39,0.69,3.03,1,0.67,169.36,426.92,173.03,412.91,155.67,427.56
35031000025,35,031,000025,101.39,268.34,50.63,6.94,5.92,1.98,3.46,0.04,140.46,277.54,128.41,283.13,128.22,279.34
35031000026,35,031,000026,183.06,97.36,10.13,7.53,8.13,1.07,0,0,181.59,120.29,195.52,100.3,186.59,110.36
35031000027,35,031,000027,19.12,492.9,38.25,4.35,1.74,0.87,1.74,2.61,72.15,484.2,120.83,430.31,74.76,472.9
35031000028,35,031,000028,20.75,254.46,27.81,1.45,3.11,0.06,1,0,60.75,239.56,82.23,211.01,59.75,230.77
35031000029,35,031,000029,15,325,32,3,1,0,0,0,47,322,71,289,57,295
35031000030,35,031,000030,27.18,426.18,28.06,7.02,1.75,0.88,0,0,73.66,412.15,112.25,372.69,73.66,399.87
35031000031,35,031,000031,128.21,179.97,37.87,2.61,6.67,0,2.15,0,143.95,204.49,153.46,190.69,123.92,215.48
35031000032,35,031,000032,56.81,100.25,19.31,2.39,3.35,0.02,0.85,0,62.15,112.62,68.58,104.4,55.14,114.58
35031000033,35,031,000033,109,286,66,6,0,0,2,0,130,316,139,306,112,331
35031000034,35,031,000034,28.09,65.39,13.56,1.94,0.97,0,0.97,0,35.36,73.62,31.97,73.62,27.61,76.53
35031000035,35,031,000035,79.6,211.35,48.68,5.06,3.07,1,1.07,1,98.37,239.36,97.96,235.12,86.92,242.54
35031000036,35,031,000036,16.31,41.26,5.76,0,0.96,0,0.96,0,17.27,47.01,22.07,41.26,12.47,48.93
35031000037,35,031,000037,29,75,13,1,1,0,0,0,32,83,32,80,16,91
35031000038,35,031,000038,47,114,27,3,1,0,0,1,64,122,48,132,44,136
35031000039,35,031,000039,91,181,32,6,5,0,1,0,93,205,124,177,103,193
35031000040,35,031,000040,59,104,16,2,3,0,1,0,50,134,72,108,62,118
35031000041,35,031,000041,83,228,39,3,0,0,0,0,97,248,106,241,86,257
35031000042,35,031,000042,67,67,6,3,0,1,0,0,63,78,66,74,64,72
35031000043,35,031,000043,237,235,42,10,5,3,1,0,211,295,261,239,227,265
35031000044,35,031,000044,124,97,25,2,2,6,2,0,124,119,157,91,143,100
35031000045,35,031,000045,156,152,25,10,5,2,1,0,161,181,179,157,179,150
35031000046,35,031,000046,206,204,28,3,8,0,2,0,178,251,238,193,214,212
35031000047,35,031,000047,15.67,37,4.67,0.67,0.33,0,0,0.33,16.33,41.33,19,38,12,44.67
35031000048,35,031,000048,102.9,244.3,57.4,9.1,3.5,0.7,0.7,0.7,130.9,270.2,136.5,257.6,110.6,282.8
35031000049,35,031,000049,237.45,295.31,66.84,5.99,11.97,2.99,0,1,255.4,339.21,301.3,288.33,273.36,309.28
35031000050,35,031,000050,52.57,63.62,9.11,0.01,0.98,0.99,0.03,0.01,56.63,58.68,53.71,57.65,54.67,55.69
35031000051,35,031,000051,46.57,267.46,46.53,3.21,0.5,1.13,3.39,0.15,73.59,264.39,69.04,251.01,67.62,253.71
35031000052,35,031,000052,113.47,72.76,21.17,3.06,4,0.04,0,0,109.6,97.81,122.9,81.48,111.49,87.85
35031000053,35,031,000053,29,330,37,7,1,1,0,0,60,301,69,293,56,298
35031000054,35,031,000054,80.76,249.64,38.39,2.06,0.02,1.02,3.97,0.99,98.99,245.84,101.65,239.01,99.53,239.15
35031000055,35,031,000055,55.22,163.55,43.1,8,9,0.01,1,0,66.24,201.6,79.23,187.58,72.23,188.59
35031000056,35,031,000056,178,195,34,4,6,1,1,0,182,224,218,182,194,198
35031000057,35,031,000057,30.22,177.41,21.05,2.74,0,0,1.83,0,43.95,156.42,44.84,154.6,38.44,153.69
35031000058,35,031,000058,138.34,216.87,48.17,0.01,0.01,2,0.01,0,147.43,240.9,162.44,220.88,163.38,214.92
35031000059,35,031,000059,69,89,20,6,6,1,1,0,77,112,88,98,80,99
35031000060,35,031,000060,31.2,148.38,27.25,4.04,3.01,0,0.02,0,35.35,156.43,50.42,143.36,46.36,144.41
35031000061,35,031,000061,10.43,101.68,21.73,1.74,2.61,0,0,0,19.99,98.2,25.2,94.73,18.25,98.2
35031000062,35,031,000062,30,122,19,0,0,0,2,0,40,126,34,130,48,112
35031000063,35,031,000063,44.1,104.7,24.6,3.9,1.5,0.3,0.3,0.3,56.1,115.8,58.5,110.4,47.4,121.2
35031000064,35,031,000064,2.6,66.89,5.19,0.59,0.24,0.12,0.24,0.35,9.79,65.71,16.4,58.4,10.15,64.18
35031000065,35,031,000065,96.88,250.18,47.97,6.58,5.64,1.88,3.29,0,133.56,259.12,121.33,265.23,121.8,261
35033000001,35,033,000001,110.2,295.59,44.07,2.02,0,0,0,0,123.21,300.64,124.24,290.58,101.19,292.6
35033000002,35,033,000002,92.59,267.79,29.92,8.94,1,0.99,0,0.01,97.63,288.67,109.58,262.76,87.65,273.8
35033000003,35,033,000003,64.09,123.14,12.01,3,1,0,0,0,76.08,121.15,73.09,117.14,70.09,118.13
35033000004,35,033,000004,51.61,145.65,22.96,2.79,0.92,0.01,0,0.91,61.66,154.89,69.02,137.42,53.4,153.88
35033000005,35,033,000005,72,131,11,4,0,1,1,0,69,144,70,136,63,142
35033000006,35,033,000006,47.6,76.98,12.05,5.25,0.08,1,0,0.08,54.5,81.8,51.16,84.24,49.76,82.71
35033000007,35,033,000007,21.62,96.31,10.81,0.98,1.97,0,0,0,27.52,90.41,36.36,79.6,33.41,80.59
35033000008,35,033,000008,65.17,142.2,18.76,3.95,0,0.99,0,0,71.1,148.12,74.06,142.2,68.14,149.11
35033000009,35,033,000009,30.98,50.38,11.02,0.03,0.03,0,0,0,36.92,51.33,36.13,52.08,39.87,47.32
35033000010,35,033,000010,47.06,78.08,8.07,1.99,0,0,0,0,46.13,81.07,48.11,74.12,51.13,72.08
35033000011,35,033,000011,61,127,13,2,0,0,0,0,62,126,84,106,71,110
