GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOWRI,G16USSRYOU,G16USSDBAY,G16USSLBRE,G16USSOWRI,G16GOVRHOL,G16GOVDGRE,G16GOVLBEL,G16GOVOWRI,G16ATGRHIL,G16ATGDARR,G16SPIRMCC,G16SPIDRIT
18097001620,18,097,001620,31.43,577.84,10.6,2.25,37.48,566.39,14.95,0.05,29.53,575.44,14.55,0,60.08,548.49,39.68,571.89
18097001630,18,097,001630,60.17,448.52,11.06,4.02,54.21,438.43,24.12,1,54.19,449.49,10.06,0,66.28,443.45,58.21,456.52
18097001640,18,097,001640,295.22,473.87,67.19,19.71,323.61,460.48,72.07,0,320.81,496.12,33.01,0,391.16,432.1,337.63,499.47
18097001650,18,097,001650,425.3,462.88,46.28,19.09,434.43,468.84,43.29,1,400.43,516.96,26.13,2,513.73,416.69,445.49,490.98
18097001660,18,097,001660,146,226,22,3,141,234,23,0,148,238,11,0,184,207,161,229
18097001670,18,097,001670,280,437,26,4,294,399,45,0,293,432,12,2,333,393,307,425
18097001680,18,097,001680,296.39,337.02,41.48,15.11,330.6,331.08,28.3,1,310.51,364.32,15.13,1,378.29,295.52,338.75,342.07
18097001690,18,097,001690,426.61,379.98,60.52,13.89,453.4,387.92,37.7,0,442.49,417.68,16.87,0,540.71,317.48,472.25,386.93
18097001700,18,097,001700,429,314,31,8,471,291,28,0,455,323,10,0,522,243,470,311
18097001710,18,097,001710,256,142,31,5,284,133,15,0,271,158,7,0,316,109,270,160
18097001720,18,097,001720,343.36,227.11,29.63,6.89,387.99,212.33,10.87,0,363.2,242.23,4.69,0,418.11,184.53,391.16,208.29
18097001730,18,097,001730,476.33,294.94,32.79,13.9,550.69,260.7,11.25,0,531.74,282.53,6.52,0,576.17,227.97,555.35,254.19
18097001740,18,097,001740,558.52,409.01,38.13,14.03,613.72,375.95,31.05,1,615.6,387.09,15.02,0,682.86,310.82,636.73,366.93
18097001750,18,097,001750,144.97,317.61,30.52,13.35,153.56,315.7,33.38,0,148.79,330.01,20.98,0,187.89,304.26,161.19,330.01
18097001760,18,097,001760,239,267,34,11,232,273,36,0,237,300,8,0,274,251,233,301
18097001770,18,097,001770,247,266,35,11,279,256,24,1,267,275,17,1,311,233,288,263
18097001780,18,097,001780,332,244,34,5,365,231,17,0,353,253,7,0,399,193,356,244
18097001790,18,097,001790,466.39,345.37,32.47,9.84,517.56,324.7,17.71,0,515.59,334.54,10.82,0,557.9,284.36,521.49,324.7
18097001800,18,097,001800,518.79,358.94,40.45,11.19,558.6,350.02,25.83,0,523.45,393.16,17.77,0,600.85,307.68,559.76,355.59
18097001810,18,097,001810,486,555,56,15,517,549,45,0,491,600,20,0,586,503,516,577
18097001820,18,097,001820,324,346,43,9,336,344,41,2,335,361,26,0,393,312,342,370
18097001830,18,097,001830,376.59,539.51,51.2,15.72,419.01,516.92,53.02,0,399.3,564.12,21.6,0.98,472.14,485.33,430.6,547.5
18097001840,18,097,001840,97.13,303.66,27.1,15.34,107.05,301.17,30.15,0,103.62,320.19,13.47,1.02,129.19,298.49,115.3,313.83
18097001850,18,097,001850,272,359,31,8,260,375,32,0,257,397,16,0,311,346,267,390
18097001860,18,097,001860,397,444,70,12,447,433,45,1,412,481,30,0,516,382,449,458
18097001870,18,097,001870,400,374,53,16,415,390,41,0,416,404,27,0,504,320,457,370
18097001880,18,097,001880,332,313,49,13,404,284,23,0,384,315,13,0,447,244,418,280
18097001890,18,097,001890,375.61,331.63,31.53,8.16,376.44,337.3,33.29,2,378.41,350.46,20.18,1,437.1,288.64,393.51,344.3
18097001900,18,097,001900,370,423,49,10,381,416,50,0,374,451,21,0,470,353,376,453
18097001910,18,097,001910,250,176,30,11,250,179,38,0,251,191,23,1,273,178,242,218
18097001920,18,097,001920,355,317,42,16,357,332,41,0,348,355,25,0,414,294,357,356
18097001930,18,097,001930,305,465,52,23,366,449,32,0,359,472,17,0,431,395,369,471
18097001940,18,097,001940,205,343,30,6,204,339,38,1,209,352,19,0,254,306,222,351
18097001950,18,097,001950,235,194,30,3,252,193,17,0,239,217,8,0,284,167,240,214
18097001960,18,097,001960,395.2,395.36,41.25,12.04,429.33,382.19,32.27,0,417.27,406.35,21.17,0.01,477.66,350.02,427.37,405.4
18097001970,18,097,001970,493,651,74,14,540,652,37,0,538,668,20,1,641,561,553,661
18097001980,18,097,001980,407,311,57,11,422,325,42,0,419,337,26,1,499,264,434,332
18097001990,18,097,001990,426,328,59,19,419,351,55,1,434,359,33,1,510,294,454,363
18097002000,18,097,002000,453.32,499.52,63.58,17.07,520.5,494.49,28.72,0.17,486.61,537.43,21.85,0,593.35,422.26,525.13,498.48
18097002010,18,097,002010,296.5,290.41,39.13,5.22,343.45,277.37,19.13,0.87,313.89,316.49,10.43,0,373.88,251.28,332.15,303.45
18097002020,18,097,002020,107,214,20,10,115,212,20,0,109,228,12,0,133,209,129,217
18097002030,18,097,002030,210,446,28,13,225,448,21,0,223,459,11,0,264,415,226,460
18097002040,18,097,002040,93,68,10,4,99,74,5,0,97,77,3,0,121,53,108,68
18097002050,18,097,002050,334,619,71,13,338,620,76,0,333,652,48,2,421,592,373,643
18097002060,18,097,002060,357.52,402.15,42.08,9.99,419.42,376.21,24.1,0,394.5,418.12,7.08,0,467.44,323.27,418.49,390.18
18097002070,18,097,002070,47.43,269.71,16.8,1.98,54.35,268.72,13.83,0,54.35,271.69,7.9,0,67.19,260.82,59.29,269.71
18097002080,18,097,002080,138.98,351.95,30,12,147.98,353.95,29,1,140.98,373.95,16,1,177.98,346.95,158.98,366.95
18097002090,18,097,002090,264.26,398.73,24.9,9.43,272.79,386.2,34.09,1.05,262.64,414.53,12.76,0.05,327.54,337.25,292.83,385.16
18097002100,18,097,002100,192.8,537.64,40.75,6.96,213.67,510.81,43.73,0,203.73,535.65,26.83,0.99,266.34,483.98,219.63,543.6
18097002110,18,097,002110,193,565,43,20,221,563,39,1,213,578,28,1,264,544,216,598
18097002120,18,097,002120,291.9,750.89,38.08,11.03,284.83,744.95,57.13,1,283.84,769.02,26.05,3,354.97,711.92,300.92,771.95
18097002130,18,097,002130,83,67,11,4,104,54,8,0,99,65,2,1,115,46,111,52
18097002140,18,097,002140,65.01,731.03,15,6,74.01,721.03,22,1,75.01,733.03,8,0,105.01,705.02,86.01,723.03
18097002150,18,097,002150,166.56,550.37,25.08,12.02,155.6,552.26,41.14,1.01,159.57,571.39,18.06,0.01,182.87,548.14,169.58,570.43
18097002160,18,097,002160,254,311,42,13,237,336,48,0,229,362,27,0,297,315,251,362
18097002170,18,097,002170,79.99,74.25,7.57,0.16,63.58,77.93,13.38,0,64.34,84.82,6.81,0,77.55,75.17,73.9,79.98
18097002180,18,097,002180,220.7,217.72,19.88,7.95,202.81,233.63,30.82,0,205.79,248.54,11.93,0,237.6,224.68,225.67,233.63
18097002190,18,097,002190,305.4,880.39,38.04,8.01,311.37,869.42,51.06,0,305.37,885.45,37.02,0,392.43,813.4,351.41,863.42
18097002200,18,097,002200,30,611,11,7,32,600,21,0,32,612,10,0,58,586,40,611
18097002210,18,097,002210,64.61,158.59,10.77,0.98,59.72,163.49,11.75,0,58.74,169.36,6.85,0,78.32,152.72,64.61,169.36
18097002220,18,097,002220,294,253,32,10,258,281,49,0,264,290,30,1,323,247,272,303
18097002230,18,097,002230,125.74,175.27,18.1,8.57,116.21,184.8,21.91,0.95,113.36,191.47,15.24,0.95,151.46,165.75,137.17,183.84
18097002240,18,097,002240,67.35,92.83,6.37,1.82,62.8,89.19,15.47,0,60.07,99.2,9.1,0,73.72,91.92,66.44,101.02
18097002250,18,097,002250,371.67,184.92,27.06,3.02,317.62,220.88,43.15,0,320.6,234.98,23.09,0,394.73,176.91,355.66,221
18097002260,18,097,002260,97.42,185.89,11.93,4.97,81.51,196.82,19.88,0,82.51,203.78,11.93,0,106.37,187.88,92.45,201.8
18097002270,18,097,002270,33,218,10,5,33,209,15,1,28,218,13,0,40,210,33,219
18097002280,18,097,002280,37.52,312.02,2.96,0,37.52,303.13,11.85,0,34.56,312.01,5.93,0,53.32,294.24,41.47,306.09
18097002290,18,097,002290,76.09,756.47,23.02,8.02,92.14,745.37,24.06,0,86.14,755.4,17.04,0,117.17,734.38,106.15,746.41
18097002300,18,097,002300,69,745,25,8,72,741,32,0,78,759,9,0,105,734,81,756
18097002310,18,097,002310,155,152,19,3,142,155,28,0,141,167,16,0,149,168,149,169
18097002320,18,097,002320,234,191,33,9,206,214,41,0,206,231,22,0,241,207,223,229
18097002330,18,097,002330,302,237,41,13,280,252,52,2,281,278,26,0,325,239,298,273
18097002340,18,097,002340,481.49,256.4,50.54,4.92,443.57,279.51,60.39,0,425.83,324.95,33.63,0,495.43,264.24,430.04,337.57
18097002350,18,097,002350,342,222,42,6,319,249,39,0,320,264,24,0,364,221,332,262
18097002360,18,097,002360,270.82,302.73,29.34,11.09,241.6,310.02,57.38,1,221.57,350.13,32.25,1,296.96,298.87,248.76,346.12
18097002370,18,097,002370,288,162,25,3,249,185,37,2,258,188,28,0,298,167,282,182
18097002380,18,097,002380,247,178,37,3,225,207,29,0,214,218,28,0,269,179,239,211
18097002390,18,097,002390,410,244,47,12,365,285,60,0,355,313,39,1,431,265,373,329
18097002400,18,097,002400,425.01,255.99,50.41,8.9,369.66,300.47,65.23,0.99,367.68,338.03,29.65,0,445.76,265.88,394.37,326.17
18097002410,18,097,002410,363.56,253.35,29.07,9.02,330.52,279.4,44.07,0,332.51,300.42,23.05,0,390.59,244.37,334.55,304.42
18097002420,18,097,002420,341.61,209.92,41.59,10.89,314.88,244.58,45.55,0,310.92,257.45,30.7,0,358.45,225.76,333.69,256.46
18097002430,18,097,002430,137,196,26,2,127,203,25,0,130,213,12,0,161,187,135,214
18097002440,18,097,002440,356.02,241.64,30.32,11.71,329.04,278.23,37.08,0,340.32,286.9,17.09,0,402.74,221.05,344.3,294.03
18097002450,18,097,002450,440.46,214.25,36.87,9.97,376.68,263.08,63.78,0,380.67,293.97,24.91,0,450.42,228.2,398.6,287.99
18097002460,18,097,002460,500,226,54,7,434,281,65,1,435,315,27,1,516,242,453,312
18097002470,18,097,002470,240.94,192.33,41.67,4.29,240.92,191.74,41.92,0,232.64,220.06,20.91,0,283.21,181.92,264.65,202.94
18097002480,18,097,002480,274.04,233.03,37.01,7,247.04,257.03,37.01,2,247.04,267.04,24,1,293.05,232.03,258.05,275.03
18097002490,18,097,002490,326.27,136.69,29.93,3.99,272.39,181.59,39.91,0,271.39,194.57,24.94,0,336.25,141.68,291.35,192.57
18097002500,18,097,002500,438,224,45,11,397,259,55,1,381,305,27,0,461,234,407,293
18097002510,18,097,002510,282.23,247.33,35.9,8.98,264.28,268.27,34.9,0,251.31,285.22,28.92,1,308.16,243.34,266.27,284.23
18097002520,18,097,002520,481,241,33,11,451,266,51,0,449,293,21,0,504,241,463,290
18097002530,18,097,002530,454.23,231.42,28.69,9.56,415.02,265.84,43.03,0,418.85,283.06,20.08,0.96,473.36,223.77,434.15,276.36
18097002540,18,097,002540,437,175,29,9,405,201,44,0,414,222,15,1,463,173,400,240
18097002550,18,097,002550,496,257,35,13,499,269,35,0,483,304,20,0,573,215,506,290
18097002560,18,097,002560,481.77,271.67,42.1,13.02,480.72,288.73,36.1,0,455.69,328.78,24.08,1,536.84,258.66,485.73,317.77
18097002570,18,097,002570,459,252,42,12,409,288,63,0,415,308,37,0,492,253,423,328
18097002580,18,097,002580,334,362,40,10,313,373,55,0,302,406,31,0,373,341,324,404
18097002590,18,097,002590,623,356,55,16,625,376,40,1,603,416,19,1,692,316,605,422
18097002600,18,097,002600,459,326,52,7,433,353,53,1,420,390,29,0,515,305,467,361
18097002610,18,097,002610,364,267,42,8,387,266,28,0,367,293,16,0,421,234,372,290
18097002620,18,097,002620,460,390,55,18,435,405,66,3,429,443,35,0,507,369,451,433
18097002630,18,097,002630,450.47,274.2,43.09,21.54,437.74,308.48,40.15,0,435.78,329.04,20.57,0,506.29,251.68,439.7,330.02
18097002640,18,097,002640,446.95,219.54,40.24,7.11,409.63,251.78,50.41,0.01,407.57,277.05,25.18,0,485.19,192.37,432.58,259.09
18097002650,18,097,002650,440.01,279.85,58.11,13.09,452.08,293.14,47.51,0,432.41,328.15,27.09,0.04,510.27,255.2,447.21,325.46
18097002660,18,097,002660,513,313,50,13,502,348,41,0,481,384,18,2,567,282,515,351
18097002670,18,097,002670,487.56,236.9,30.32,6.6,459.2,260.48,37.88,0,447.85,291.68,14.28,0,506.41,222.88,447.88,300.19
18097002680,18,097,002680,570.85,350.87,55.98,16.99,528.86,388.86,64.97,0,528.86,409.86,33.98,1,619.82,323.89,534.85,413.86
18097002690,18,097,002690,499,253,30,6,458,282,44,1,443,307,29,0,508,247,442,315
18097002700,18,097,002700,444,252,36,14,409,296,39,1,407,321,16,1,481,242,433,301
18097002710,18,097,002710,447,224,18,10,428,237,36,1,431,243,24,0,488,191,435,250
18097002720,18,097,002720,308,241,36,9,290,253,49,0,273,288,27,0,328,237,286,290
18097002730,18,097,002730,503.58,200.26,31.67,14.34,463.62,230.75,52.44,0.99,455.65,264.91,23.25,0,534.52,177.95,457.72,268.89
18097002740,18,097,002740,333.44,162.52,26.15,9.34,317.56,172.79,36.43,0,305.42,204.55,16.81,0,368,143.84,335.3,184.93
18097002750,18,097,002750,350,164,28,3,325,186,27,0,310,214,12,0,370,147,298,225
18097002760,18,097,002760,565.33,265.21,44.05,18.01,561.34,301.22,30.04,0,540.32,319.25,24.02,0,614.38,240.19,551.33,316.25
18097002770,18,097,002770,293,175,36,6,267,199,39,0,263,214,24,0,315,172,288,202
18097002780,18,097,002780,559.38,277.18,36.02,12.01,545.36,309.2,37.03,0,526.35,349.23,11.01,0,609.39,260.17,553.35,325.23
18097002790,18,097,002790,441.81,216.9,51.98,4,415.82,251.89,40.98,0,389.83,287.87,24.99,0,469.8,205.91,407.82,277.88
18097002800,18,097,002800,458,234,44,11,446,262,37,0,438,294,17,0,524,206,444,296
18097002810,18,097,002810,391,198,33,11,363,220,40,1,343,263,21,0,425,189,365,258
18097002820,18,097,002820,220,214,37,10,187,232,53,0,191,251,27,0,235,227,210,250
18097002830,18,097,002830,476.17,287.56,65.1,14.03,430.1,332.65,74.09,1,417.05,358.75,56.03,1.01,506.25,295.52,441.1,363.67
18097002840,18,097,002840,274.19,113.1,25.02,5,266.18,133.11,19.02,0,250.17,161.13,7.01,0,301.2,100.09,256.18,157.12
18097002850,18,097,002850,507,269,34,11,509,285,31,0,480,327,13,0,565,219,493,315
18097002860,18,097,002860,427,246,42,12,407,282,41,0,400,306,24,0,483,225,417,299
18097002870,18,097,002870,393,311,47,14,370,330,62,0,388,347,24,0,452,285,390,356
18097002880,18,097,002880,289,203,24,8,284,210,29,1,261,243,21,0,322,184,282,228
18097002890,18,097,002890,312,182,24,3,268,219,34,0,284,211,20,1,324,176,296,205
18097002900,18,097,002900,205.83,98.44,16.9,4.97,192.9,113.35,15.91,0,183.95,131.25,4.97,0.99,218.75,91.48,193.9,117.33
18097002910,18,097,002910,415,190,32,9,394,212,31,1,384,237,16,0,424,195,398,223
18097002920,18,097,002920,72.81,615.27,8.98,3.99,76.81,588.34,28.93,0,68.84,611.29,14.96,0,103.75,585.36,75.81,609.31
18097002930,18,097,002930,22.01,274.56,8.61,1.91,31.57,257.34,18.17,0,26.79,275.52,5.74,0,44.01,263.08,29.66,275.52
18097002940,18,097,002940,94.26,469.82,13.12,10.02,98.4,452.57,31.25,1,98.33,474.83,12.08,1,128.57,448.66,95.38,486.82
18097002950,18,097,002950,372,608,55,24,426,604,40,0,419,625,23,2,515,532,445,605
18097002960,18,097,002960,310,391,35,7,349,362,28,0,350,379,10,0,395,317,373,351
18097002970,18,097,002970,79.05,141.3,17.79,9.88,83,145.25,19.76,0,77.07,158.1,13.83,0,112.64,128.45,86.95,158.1
18097002980,18,097,002980,155.99,414.65,28.45,10.41,168.72,402.91,34.53,1,176.56,418.38,12.14,0,200.57,392.53,185.19,413.48
18097002990,18,097,002990,135.01,266.35,27.55,4.59,143.28,258.09,28.47,0,141.44,274.62,12.86,0,175.43,242.47,159.81,264.52
18097003000,18,097,003000,258.03,422.24,43.01,14.66,267.81,431.03,38.12,0,258.03,453.51,26.39,0,320.59,396.82,280.51,444.72
18097003010,18,097,003010,124,390,34,11,130,378,43,0,132,401,22,0,171,371,154,392
18097003020,18,097,003020,342,517,51,21,410,499,31,0,407,519,13,0,466,446,436,489
18097003030,18,097,003030,295,514,49,10,341,504,31,0,332,534,12,0,416,434,370,493
18097003040,18,097,003040,187,546,30,7,183,544,39,0,181,564,20,0,247,504,213,538
18097003050,18,097,003050,175.95,416.7,31.21,14.12,176,434.75,25.24,1,175.93,447.9,14.17,0,227.36,402.55,181.05,452.9
18097003060,18,097,003060,166,684,39,9,193,662,38,0,197,675,20,0,250,622,199,683
18097003070,18,097,003070,296,448,33,9,332,435,26,1,326,451,14,1,371,404,347,437
18097003080,18,097,003080,60,242,7,6,51,231,26,1,53,242,14,1,72,231,66,239
18097003090,18,097,003090,122,542,30,10,147,510,41,1,152,536,11,0,187,502,146,543
18097003100,18,097,003100,187,385,30,11,210,377,28,1,211,391,14,0,238,366,211,401
18097003110,18,097,003110,111,379,24,4,107,373,34,1,106,394,12,1,130,373,119,391
18097003120,18,097,003120,210,429,43,14,241,427,25,0,231,440,18,0,309,368,249,428
18097003130,18,097,003130,199.78,356.81,27.46,11.22,227.01,348.66,24.55,2.01,203.11,384.89,10.27,1,266.68,317.44,239.29,351.91
18097003140,18,097,003140,131.22,572.19,33.54,15.78,147.99,561.34,40.45,0.99,154.89,578.11,19.73,0,197.32,544.56,168.71,579.09
18097003150,18,097,003150,80,712,15,4,82,677,46,0,87,698,20,0,111,685,100,692
18097003160,18,097,003160,130,641,31,16,139,634,41,0,141,653,17,1,184,615,154,648
18097003170,18,097,003170,68,761,16,5,67,748,27,0,60,767,16,0,96,740,75,758
18097003180,18,097,003180,82.95,567.83,20.69,2.06,92.57,562.38,20.38,0,92.2,573.58,6.69,0,118.64,549.51,96.57,569.45
18097003190,18,097,003190,340.43,647.89,46.12,14.3,385.14,628.85,33.28,1,370.4,653.46,16.3,0,446.15,576.34,423.44,606.42
18097003200,18,097,003200,130,506,24,7,141,499,28,0,143,511,9,1,176,481,138,519
18097003210,18,097,003210,76.57,403.11,20.88,5.7,89.86,396.15,17.72,0,88.6,407.54,5.7,0,108.85,386.66,95.56,400.58
18097003220,18,097,003220,122,519,29,10,125,504,41,1,132,516,22,1,172,485,148,514
18097003230,18,097,003230,75,622,23,11,79,609,34,1,74,637,14,0,109,602,90,626
18097003240,18,097,003240,74,610,10,7,67,602,29,1,70,622,8,0,90,601,81,610
18097003250,18,097,003250,89,543,23,3,96,528,28,1,96,544,15,1,135,508,104,534
18097003260,18,097,003260,159,571,31,15,154,589,32,0,168,589,18,0,214,548,181,584
18097003270,18,097,003270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18097003280,18,097,003280,170.75,372.45,39.94,8.99,215.68,345.49,20.97,0,198.71,380.44,7.99,0,263.61,307.54,221.67,357.47
18097003290,18,097,003290,88.14,411.48,37.03,11.01,101.15,414.47,29.04,1,104.15,418.49,16.02,1,132.21,397.44,107.18,422.48
18097003300,18,097,003300,93,609,28,8,111,597,27,0,98,619,17,1,147,581,116,612
18097003310,18,097,003310,73.85,579.14,13.5,5.15,90.05,557.49,20.85,0,83.95,570.04,11.45,0,121.85,539.44,98.1,559.19
18097003320,18,097,003320,70,429,15,1,70,423,18,0,65,432,11,1,97,408,85,417
18097003330,18,097,003330,61.02,679.26,18,7,66.03,674.25,23.01,0,76.02,676.26,9.01,0,106.03,642.25,81.02,672.26
18097003340,18,097,003340,202,655,33,18,238,642,27,1,223,669,12,1,290,595,245,648
18097003350,18,097,003350,199.14,291.31,28.03,5.01,224.18,285.28,15.02,1,203.16,309.31,11.01,1,256.22,252.25,232.18,280.29
18097003360,18,097,003360,165.86,565.52,32.97,10.99,178.85,553.53,43.96,1,180.85,573.51,21.98,0,246.79,518.56,207.82,561.52
18097003370,18,097,003370,83,491,10,3,79,483,24,0,83,490,14,0,100,482,80,502
18097003380,18,097,003380,209.37,139.27,10.28,2.8,208.43,133.66,16.82,0,206.56,146.75,5.61,0,243.95,112.16,206.56,149.55
18097003390,18,097,003390,147.75,414.51,23.38,11.2,150.89,410.72,33.98,1.07,142.89,436.03,13.53,1,177.01,401.24,159.48,424.84
18097003400,18,097,003400,53.25,262.49,19.62,2.8,55.11,251.28,28.02,0.93,55.11,269.97,7.47,0,70.99,258.76,63.52,267.16
18097003410,18,097,003410,77,458,22,5,86,431,40,1,85,451,23,0,122,419,103,445
18097003420,18,097,003420,24.65,304.09,11.25,2.06,32.93,289.58,16.54,0,26.79,296.11,14.17,0,40.3,295.75,33.87,303.11
18097003430,18,097,003430,16.42,403.13,9.53,2.86,20.23,390.68,16.25,0,18.3,401.21,8.6,0,35.53,389.72,21.18,404.05
18097003440,18,097,003440,49.98,636.74,12,7,61.97,619.75,18.99,2,53.98,629.74,12.99,1,81.97,610.75,60.98,634.74
18097003450,18,097,003450,81,821,34,10,93,804,42,0,98,827,13,0,134,792,116,809
18097003460,18,097,003460,242,525,60,16,280,522,44,1,266,559,31,0,331,489,305,531
18097003470,18,097,003470,210,504,66,20,256,497,44,0,229,534,34,0,301,468,274,505
18097003480,18,097,003480,259,491,44,23,278,479,58,0,247,536,33,0,340,454,292,512
18097003490,18,097,003490,179.77,499.37,64.92,24.97,197.75,501.37,62.92,0,191.76,523.34,49.94,0,248.69,495.38,227.71,528.34
18097003500,18,097,003500,150.23,271.63,24.08,12.03,139.25,285.63,31.08,0,140.24,295.66,20.06,0,179.31,265.62,162.29,285.66
18097003510,18,097,003510,288,368,40,18,275,385,48,0,281,397,32,0,324,360,291,405
18097003520,18,097,003520,177,148,23,1,149,152,39,0,154,165,18,1,187,143,164,165
18097003530,18,097,003530,19.97,517.16,6.99,5.99,21.96,511.17,13.98,2,22.96,517.16,6.99,1,45.93,500.19,26.96,518.16
18097003540,18,097,003540,7.96,303.5,3.98,0,9.95,295.54,5.97,1,6.97,300.51,3.98,0,21.89,289.56,7.96,302.5
18097003550,18,097,003550,75.06,288.14,16.03,6.01,70.08,299.1,16.05,0.01,74.06,296.13,12.03,0,92.16,285.05,75.07,302.14
18097003560,18,097,003560,95,341,8,6,80,344,20,1,87,345,10,0,100,339,94,350
18097003570,18,097,003570,45,304,7,1,40,300,14,2,38,310,5,0,54,296,48,302
18097003580,18,097,003580,163,322,37,5,143,344,37,0,135,363,28,0,187,321,155,361
18097003590,18,097,003590,78,152,4,1,65,158,12,0,58,170,7,0,87,141,72,159
18097003600,18,097,003600,283.46,323.69,34.05,6.03,239.43,351.73,57.07,0,254.4,358.77,32.05,1,306.53,325.68,281.47,351.75
18097003610,18,097,003610,196,416,46,12,183,434,46,0,186,455,23,0,243,397,208,448
18097003620,18,097,003620,233,434,32,5,218,439,38,1,218,460,18,1,259,420,226,458
18097003630,18,097,003630,230,441,44,18,244,433,51,0,226,472,31,0,286,431,263,458
18097003640,18,097,003640,115,337,15,7,108,333,28,0,110,344,12,0,143,315,114,346
18097003650,18,097,003650,129.9,471.04,21.31,9.06,122.59,468.06,37.49,0.06,127.88,481.98,16.29,0,156.47,465.63,129.92,490.21
18097003660,18,097,003660,91.1,481.96,14.69,2.94,76.41,482.94,23.51,2.94,90.12,479.02,13.71,0,118.53,462.37,92.08,489.79
18097003670,18,097,003670,66,484,12,6,68,469,25,0,60,485,16,2,82,470,71,485
18097003680,18,097,003680,41,485,10,6,44,470,20,2,48,480,5,1,63,466,54,473
18097003690,18,097,003690,171.19,307.49,19.02,5.01,159.16,312.5,29.05,0,152.16,329.52,18.03,0,189.22,306.47,164.2,333.5
18097003700,18,097,003700,104,424,17,5,91,434,26,0,99,434,15,0,124,418,98,442
18097003710,18,097,003710,114,127,7,4,106,121,18,0,107,131,10,0,123,120,108,135
18097003720,18,097,003720,143.81,359.51,15.98,6.99,115.84,368.5,37.95,1,117.84,384.48,18.97,0,159.78,347.53,145.8,365.5
18097003730,18,097,003730,115.19,332.56,12.08,6.5,114.26,333.48,19.51,0,113.33,340.92,13,0,136.55,321.41,113.33,345.56
18097003740,18,097,003740,67.81,570.44,12.92,2.5,73.74,556.52,23.49,2,71.67,571.08,12,0,97.45,551.59,81.67,568.44
18097003750,18,097,003750,89,504,10,6,80,483,38,1,89,502,11,0,111,484,102,495
18097003760,18,097,003760,142,427,14,8,126,421,38,0,126,444,17,1,158,416,145,438
18097003770,18,097,003770,153,622,32,8,149,629,35,0,146,638,23,0,204,596,160,641
18097003780,18,097,003780,72,379,13,6,70,364,28,2,69,386,12,0,98,362,79,382
18097003790,18,097,003790,140.66,382.64,25.06,10.04,124.59,381.66,49.11,0,123.63,406.68,24.05,0,155.74,389.61,136.66,408.69
18097003800,18,097,003800,82,354,22,1,81,357,23,0,84,368,8,0,114,342,99,358
18097003810,18,097,003810,274.34,686.36,23.94,16.96,248.41,694.34,46.89,0,264.37,704.32,20.95,2,309.26,673.39,275.34,707.31
18097003820,18,097,003820,156,455,20,4,136,466,30,1,142,478,11,1,181,445,150,477
18097003830,18,097,003830,267,275,26,5,255,277,41,1,259,291,24,0,305,261,275,293
18097003840,18,097,003840,352,282,39,9,312,296,66,0,316,331,25,0,384,275,341,323
18097003850,18,097,003850,263.29,397.6,27.03,12,248.3,404.58,44.05,1,242.29,438.62,17.02,0,306.35,385.56,262.32,432.6
18097003860,18,097,003860,306,496,25,9,286,516,33,0,277,536,21,0,342,488,302,529
18097003870,18,097,003870,241.54,361.31,26.95,16.97,223.57,384.27,38.93,0,211.6,404.23,27.95,1,277.47,356.32,247.53,390.25
18097003880,18,097,003880,338,286,41,5,319,307,40,0,327,321,19,0,384,264,328,326
18097003890,18,097,003890,247.71,499.4,28.97,2,252.7,487.42,38.95,0,246.71,519.38,15.98,0,299.65,469.44,270.68,502.4
18097003900,18,097,003900,289,429,36,10,279,446,38,2,267,467,21,1,327,421,279,473
18097003910,18,097,003910,360,391,31,14,335,411,44,0,326,431,31,0,393,382,361,418
18097003920,18,097,003920,321,235,30,8,313,245,33,1,304,273,13,1,351,230,312,268
18097003930,18,097,003930,376,231,32,9,337,244,63,0,312,296,27,2,397,221,348,279
18097003940,18,097,003940,205,329,20,6,184,334,39,0,173,360,23,1,225,318,196,351
18097003950,18,097,003950,323,148,36,6,296,168,44,0,288,196,20,0,337,154,308,191
18097003960,18,097,003960,328.98,363.98,40,8,334.98,377.98,29,0,320.98,391.98,24,0,403.98,323.98,330.98,397.98
18097003970,18,097,003970,338.02,474.02,34,5,341.02,465.02,48,0,327.02,506.02,19,0,391.02,444.02,317.02,523.02
18097003980,18,097,003980,288,323,37,4,288,332,30,1,270,365,15,0,321,312,275,367
18097003990,18,097,003990,400.04,240.04,41,4,325.03,280.04,72.01,0,339.03,304.04,32,0,407.04,249.04,368.04,297.04
18097004000,18,097,004000,318,217,31,4,272,234,58,0,274,251,36,0,330,221,301,248
18097004010,18,097,004010,332,378,61,9,311,413,52,0,301,447,27,1,391,370,325,440
18097004020,18,097,004020,456,659,46,16,415,686,72,0,436,701,35,1,531,623,450,702
18097004030,18,097,004030,453.84,251.04,38.55,8.97,412.13,284.77,48.58,0.98,402.47,313.37,28.7,0,487.33,240.32,430.06,307.37
18097004040,18,097,004040,511,728,53,14,504,736,57,0,494,769,37,0,599,675,505,776
18097004050,18,097,004050,505,332,35,8,504,337,33,2,483,385,14,0,573,280,495,370
18097004060,18,097,004060,54,296,20,3,77,285,14,0,74,291,9,0,91,265,88,279
